date_posted;funny;helpful;hour_played;recommendation;title;Rank;Year;Genre;Publisher;Global_Sales
23-06-2016;0;0;640;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-06-2016;0;0;757;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-06-2016;0;0;1155;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-06-2016;0;0;1306;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-06-2016;0;0;1383;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-06-2016;0;0;6352;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;1;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;21;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;22;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;46;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;62;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;73;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
24-06-2016;0;0;78;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;110;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;111;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;111;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;112;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;112;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;113;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;113;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;116;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;116;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;116;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;122;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;123;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;124;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;124;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;124;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;125;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;126;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;127;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;128;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;128;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;129;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;131;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;131;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;132;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;132;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;133;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;136;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;139;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;141;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;142;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;143;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;146;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;146;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;146;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;148;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;148;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;149;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;153;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;153;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;154;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;154;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;157;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;157;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;161;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;162;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;164;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;164;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;167;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;168;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;170;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;171;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;172;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;175;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;176;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;178;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;179;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;179;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;179;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;180;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;181;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;182;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;184;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;184;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;186;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;187;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;189;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;190;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;190;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;193;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;195;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;195;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;196;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;198;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;198;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;201;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;201;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;202;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;204;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;204;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;205;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;206;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;207;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;209;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;211;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;212;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;214;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;215;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;218;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;218;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;218;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;221;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;222;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;224;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;228;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;229;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;232;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;233;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;233;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;236;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;237;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;237;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;238;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;238;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;241;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;242;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;247;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;253;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;256;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;258;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;260;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;260;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;261;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;264;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;267;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;269;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;270;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;270;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;277;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;277;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;278;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;278;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;280;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;281;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;281;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;281;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;282;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;287;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;290;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;292;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;292;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;292;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;294;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;295;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;296;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;298;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;301;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;302;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;303;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;305;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;305;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;306;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;306;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;307;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;307;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;308;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;310;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;312;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;313;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;314;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;315;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;318;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;320;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;320;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;320;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;321;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;322;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;323;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;328;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;329;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;332;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;333;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;340;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;344;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;344;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;347;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;348;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;359;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;362;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;362;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;366;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;369;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;380;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;386;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;389;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;393;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;396;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;396;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;398;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;404;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;407;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;407;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;409;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;413;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;415;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;417;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;418;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;418;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;419;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;422;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;432;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;434;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;434;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;440;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;441;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;444;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;448;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;449;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;455;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;456;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;456;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;459;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;467;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;470;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;471;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;473;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;475;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;478;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;480;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;480;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;482;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;484;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;486;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;492;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;499;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;507;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;511;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;516;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;519;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;520;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;521;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;521;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;522;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;529;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;533;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;534;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;535;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;537;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;542;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;547;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;554;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;557;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;567;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;570;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;571;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;579;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;590;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;595;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;599;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;601;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;606;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;607;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;614;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;616;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;618;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;629;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;649;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;654;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;659;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;660;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-11-2016;0;0;664;Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
